bootstrap_id,unweighted_mae_difference,weighted_mae_difference
5938,-1.6424,-1.573
5939,-1.5768,-1.3086
5940,-1.7065,-1.4396
5941,-1.9222,-1.9901
5942,-0.9089,-0.3783
5943,-1.5135,-1.3846
5944,-1.7547,-1.9108
5945,-0.715,-0.5802
5946,-1.3578,-1.2526
5947,-2.5911,-2.4671
5948,-1.33,-1.6841
5949,-1.904,-2.0449
5950,-1.1034,-0.8413
5951,-1.7952,-1.5254
5952,-1.8034,-1.8981
5953,-1.8503,-1.8717
5954,-0.391,-0.3662
5955,-0.7075,-0.9707
5956,-2.187,-2.1547
5957,-1.1189,-0.7754
5958,-2.1076,-1.9297
5959,-1.0548,-1.5956
5960,-1.0422,-1.2495
5961,-1.8811,-1.9615
5962,-0.4144,-0.4618
5963,-1.5792,-1.7536
5964,-1.1351,-1.128
5965,-1.7715,-1.6903
5966,-1.0439,-0.7927
5967,-1.3696,-1.471
5968,-1.64,-2.1227
5969,-2.6485,-2.6163
5970,-1.7339,-1.8258
5971,-2.2563,-2.1508
5972,-1.336,-1.4696
5973,-1.3421,-1.0379
5974,-1.4821,-1.2334
5975,-1.0088,-0.9577
5976,-1.6554,-2.0124
5977,-0.8318,-0.3679
5978,-1.0904,-1.005
5979,-1.2242,-1.5895
5980,-2.1488,-1.9192
5981,-1.6806,-1.6227
5982,-1.2251,-0.7567
5983,-1.9646,-1.9834
5984,-0.3897,-0.231
5985,-2.3028,-2.2923
5986,-1.8533,-1.993
5987,-0.6701,-0.4357
5988,-1.0737,-1.0312
5989,-1.6797,-1.715
5990,-1.9221,-2.1113
5991,-0.5589,-0.5614
5992,-1.6796,-1.8214
5993,-2.2386,-2.1868
5994,-2.1364,-1.9538
5995,-1.3102,-1.2849
5996,-1.2024,-1.4203
5997,-1.6286,-1.8465
5998,-0.8855,-1.0142
5999,-1.438,-1.4451
6000,-0.9523,-1.3341
6001,-0.8759,-0.9053
6002,-1.5842,-1.5678
6003,-1.7426,-1.5486
6004,-0.9749,-1.1096
6005,-0.9756,-0.7986
6006,-1.3798,-1.0392
6007,-0.4613,-0.3146
6008,-1.3231,-1.0264
6009,-1.5149,-1.7188
6010,-1.7087,-1.8862
6011,-1.1526,-1.385
6012,-1.3942,-1.409
6013,-1.7509,-2.004
6014,-1.319,-0.9695
6015,-1.2236,-1.169
6016,-2.5743,-2.4935
6017,-1.1859,-1.1378
6018,-1.9362,-1.7262
6019,-1.0131,-0.963
6020,-1.8901,-1.6583
6021,-1.8755,-1.9908
6022,-1.837,-2.0351
6023,-1.3559,-1.4876
6024,-1.2067,-1.2987
6025,-1.9903,-2.4427
6026,-2.6773,-2.605
6027,-0.9582,-0.5448
6028,-1.9188,-1.5717
6029,-1.8198,-1.6924
6030,-2.0633,-2.3339
6031,-1.9623,-1.7722
6032,-1.177,-0.927
6033,-1.6926,-1.8246
6034,-1.6482,-2.108
6035,-1.9234,-1.9382
6036,-1.6357,-1.6959
6037,-1.4586,-1.406
6038,-2.3398,-2.3764
6039,-1.6656,-1.7465
6040,-1.315,-1.6518
6041,-1.8384,-1.6848
6042,-0.874,-1.4008
6043,-1.5495,-1.7156
6044,-1.5061,-2.0673
6045,-1.4328,-1.2395
6046,-1.3671,-0.9495
6047,-1.0381,-1.0143
6048,-1.7333,-1.3869
6049,-1.6273,-1.6593
6050,-1.7065,-1.68
6051,-1.3925,-1.5838
6052,-2.3885,-2.1868
6053,-1.3835,-1.5878
6054,-1.3846,-1.2593
6055,-0.907,-0.814
6056,-0.8496,-0.7715
6057,-1.978,-1.8237
6058,-1.8398,-1.9137
6059,-1.441,-0.7881
6060,-1.9994,-1.8626
6061,-1.9837,-2.0534
6062,-2.2295,-2.4999
6063,-1.7803,-1.3116
6064,-1.8727,-1.6591
6065,-0.8638,-0.9262
6066,-1.7237,-1.6395
6067,-1.4826,-1.4757
6068,-1.531,-1.4972
6069,-1.9549,-1.6962
6070,-1.1542,-1.0767
6071,-1.7467,-1.9996
6072,-2.1217,-2.0224
6073,-1.843,-1.7028
6074,-1.6652,-1.6391
6075,-1.9751,-1.7156
6076,-1.7195,-1.5895
6077,-1.8782,-1.5323
6078,-1.2875,-1.2321
6079,-1.5717,-1.6484
6080,-0.8813,-0.8025
6081,-1.0456,-1.2002
6082,-2.3303,-2.1674
6083,-0.8843,-0.847
6084,-1.9072,-2.1999
6085,-1.0096,-0.8824
6086,-1.6744,-1.6826
6087,-1.0674,-1.0756
6088,-2.3206,-2.0927
6089,-1.2225,-1.0519
6090,-1.4978,-1.0037
6091,-1.3384,-1.5415
6092,-0.9097,-1.133
6093,-0.8992,-1.2107
6094,-1.8016,-1.697
6095,-1.9828,-2.2875
6096,-2.0142,-1.7584
6097,-1.9153,-1.8916
6098,-1.7036,-1.362
6099,-2.1631,-2.57
6100,-1.2715,-1.2147
6101,-0.6771,-0.6327
6102,-1.463,-1.1745
6103,-0.954,-0.7757
6104,-2.3313,-2.0168
6105,-1.82,-1.6395
6106,-1.2623,-1.3734
6107,-1.5816,-1.7949
6108,-1.4127,-1.2739
6109,-2.1249,-1.9162
6110,-1.1537,-1.3772
6111,-1.7249,-1.6617
6112,-1.7177,-1.9919
6113,-1.8969,-2.0706
6114,-1.9978,-1.8498
6115,-1.8968,-2.0741
6116,-1.4313,-1.6285
6117,-1.5109,-1.3992
6118,-1.4284,-1.1614
6119,-0.956,-1.0994
6120,-1.9123,-1.7202
6121,-2.0647,-2.1409
6122,-1.5914,-1.1123
6123,-2.5068,-2.816
6124,-2.1484,-2.3371
6125,-0.9379,-0.9043
6126,-0.9301,-0.8967
6127,-1.2373,-1.1628
6128,-2.2886,-2.423
6129,-0.9925,-1.0004
6130,-2.3098,-2.4104
6131,-1.0225,-1.4338
6132,-1.5657,-1.8332
6133,-1.4182,-1.1037
6134,-2.1142,-2.3883
6135,-0.97,-1.1205
6136,-0.7866,-0.92
6137,-1.0885,-1.2984
6138,-1.0851,-1.2075
6139,-1.3475,-1.4507
6140,-1.4539,-1.3085
6141,-1.148,-1.3343
6142,-1.7548,-2.1982
6143,-1.0822,-0.8079
6144,-1.9137,-1.7372
6145,-1.5506,-1.6452
6146,-1.5829,-1.7478
6147,-2.52,-2.4718
6148,-2.0366,-2.0609
6149,-0.7352,-0.6247
6150,-0.9038,-1.0254
6151,-1.4979,-1.3032
6152,-1.9721,-1.764
6153,-0.9115,-0.845
6154,-0.3826,-0.4732
6155,-2.1511,-1.8529
6156,-1.6859,-1.8119
6157,-1.6971,-1.7774
6158,-1.6221,-1.1979
6159,-2.7391,-2.7342
6160,-2.4642,-2.6659
6161,-1.9327,-1.9219
6162,-2.1259,-2.3876
6163,-1.775,-1.7303
6164,-1.7763,-1.5912
6165,-1.0944,-1.1643
6166,-1.4572,-1.5367
6167,-0.6066,-0.6644
6168,-1.5838,-1.7753
6169,-1.431,-1.1262
6170,-1.5397,-1.5452
6171,-1.9179,-1.9778
6172,-1.69,-1.5277
6173,-1.3172,-1.231
6174,-1.6109,-1.3742
6175,-2.7217,-2.4181
6176,-2.1348,-2.0124
6177,-0.7513,-0.4562
6178,-1.4891,-1.492
6179,-1.1937,-1.0259
6180,-1.7756,-1.642
6181,-1.4208,-1.0929
6182,-0.8779,-0.9898
6183,-1.4975,-1.6321
6184,-0.7188,-0.9269
6185,-2.9428,-2.8576
6186,-1.6246,-1.4724
6187,-2.1631,-1.9507
6188,-2.4098,-2.3103
6189,-2.0414,-1.4354
6190,-1.595,-1.3296
6191,-1.8371,-1.8929
6192,-1.6533,-1.926
6193,-1.9749,-1.9849
6194,-2.2996,-2.5123
6195,-1.263,-0.8464
6196,-2.6107,-2.7647
6197,-1.6078,-1.4103
6198,-1.5367,-1.8569
6199,-1.8302,-1.4943
6200,-0.9475,-1.0744
6201,-2.0784,-2.2093
6202,-2.8428,-2.494
6203,-1.2749,-1.1846
6204,-0.9803,-0.6034
6205,-1.4106,-1.6227
6206,-1.2824,-1.1427
6207,-1.0041,-0.9659
6208,-0.9099,-1.5561
6209,-2.1358,-2.2525
6210,-1.5647,-1.8476
6211,-1.2083,-1.0083
6212,-1.6418,-1.5292
6213,-1.3364,-1.3424
6214,-1.6552,-1.1632
6215,-1.0588,-1.0975
6216,-2.3751,-2.5379
6217,-1.8243,-2.0011
6218,-2.6213,-2.7991
6219,-1.2829,-1.3114
6220,-2.0743,-1.4865
6221,-1.3835,-1.5405
6222,-1.5624,-1.8215
6223,-0.9781,-1.2391
6224,-1.2351,-1.1167
6225,-1.5359,-1.2585
6226,-2.1724,-1.7594
6227,-1.8869,-1.8714
6228,-1.2862,-1.1252
6229,-1.7229,-1.3793
6230,-1.955,-1.9264
6231,-1.8725,-1.7141
6232,-1.539,-1.3556
6233,-1.0372,-1.2526
6234,-0.933,-0.7905
6235,-1.7649,-1.4233
6236,-1.3523,-1.0778
6237,-1.5555,-1.7269
6238,-1.7589,-1.4245
6239,-1.1845,-1.5162
6240,-1.2103,-0.8579
6241,-1.5056,-1.0616
6242,-1.5558,-1.6538
6243,-1.6398,-1.7116
6244,-1.8335,-1.6014
6245,-1.6275,-1.497
6246,-1.7935,-2.0536
6247,-1.0982,-1.0113
6248,-1.8357,-1.4843
6249,-1.0912,-1.3196
6250,-1.4871,-1.7089
6251,-1.2522,-1.0439
6252,-1.5798,-1.187
6253,-0.8455,-1.2897
6254,-1.9386,-2.2625
6255,-0.584,-0.6429
6256,-2.6135,-2.5606
6257,-1.2643,-1.5465
6258,-2.1736,-2.1082
6259,-0.8844,-0.7975
6260,-1.0579,-1.1496
6261,-1.9942,-1.7619
6262,-1.2612,-0.862
6263,-1.0785,-0.9458
6264,-2.28,-1.9854
6265,-2.6214,-2.8887
6266,-1.698,-1.8209
6267,-1.6735,-1.7641
6268,-0.7564,-0.2281
6269,-2.0877,-2.0916
6270,-1.6664,-1.5531
6271,-2.4743,-2.651
6272,-1.2721,-1.4793
6273,-2.6237,-2.8337
6274,-1.4626,-1.3152
6275,-1.7123,-1.7141
6276,-1.8642,-1.8926
6277,-1.6646,-1.8246
6278,-2.1081,-2.0962
6279,-2.2016,-2.1076
6280,-1.9327,-1.2623
6281,-1.297,-1.0398
6282,-1.7978,-1.6445
6283,-1.9691,-2.0047
6284,-1.9719,-2.0606
6285,-1.4796,-1.5462
6286,-1.4949,-1.3234
6287,-1.6853,-1.5801
6288,-0.7892,-0.7343
6289,-1.8886,-1.6366
6290,-2.1845,-2.1362
6291,-2.0508,-1.7107
6292,-2.0431,-2.0569
6293,-0.6493,-0.6602
6294,-0.9535,-1.0964
6295,-1.3672,-1.329
6296,-1.0307,-1.2843
6297,-2.532,-2.2611
6298,-0.9543,-1.0942
6299,-1.9429,-1.6471
6300,-1.6539,-1.323
6301,-1.8548,-1.91
6302,-0.9995,-1.5763
6303,-1.2926,-1.1833
6304,-1.4139,-1.83
6305,-1.3394,-1.3864
6306,-1.3342,-1.5127
6307,-1.7146,-1.0806
6308,-1.4928,-1.4393
6309,-1.4789,-1.4911
6310,-1.3059,-1.1075
6311,-1.0501,-0.8881
6312,-1.1714,-0.8651
6313,-0.9108,-0.9933
6314,-1.3771,-1.3473
6315,-0.8719,-0.9474
6316,-2.206,-2.2012
6317,-2.1096,-2.0511
6318,-0.9924,-1.0994
6319,-1.9559,-1.6977
6320,-0.8761,-0.7013
6321,-0.5576,-0.9134
6322,-2.3046,-2.4791
6323,-1.9591,-2.3067
6324,-0.9388,-1.2215
6325,-1.7638,-1.4103
6326,-2.0591,-1.7629
6327,-0.7109,-0.5153
6328,-2.2047,-2.7083
6329,-1.464,-1.58
6330,-1.8612,-1.8926
6331,-1.8354,-1.4972
6332,-1.7602,-1.1546
6333,-1.6322,-1.5635
6334,-0.7388,-0.5956
6335,-1.8452,-1.5151
6336,-0.9676,-1.2399
6337,-2.2331,-2.3585
6338,-1.6378,-2.0592
6339,-1.6397,-1.8266
6340,-2.4325,-2.6741
6341,-1.5211,-1.5834
6342,-0.7383,-0.3497
6343,-2.3602,-2.4636
6344,-1.8957,-1.5111
6345,-1.8337,-1.5211
6346,-1.5875,-2.0467
6347,-0.5142,-0.7728
6348,-1.4884,-1.5298
6349,-1.1839,-0.928
6350,-1.176,-1.2691
6351,-1.7956,-1.5411
6352,-1.5854,-2.0264
6353,-1.5247,-1.5937
6354,-2.0307,-1.7419
6355,-2.6003,-2.5907
6356,-1.1554,-1.2363
6357,-1.4701,-1.5101
6358,-1.6965,-1.5258
6359,-2.3125,-2.0232
6360,-1.1777,-1.0179
6361,-1.0017,-1.2283
6362,-1.8507,-1.8979
6363,-1.0438,-0.7287
6364,-1.6406,-1.8307
6365,-1.6923,-1.8863
6366,-1.5967,-1.6451
6367,-1.4877,-0.9648
6368,-2.2086,-1.8076
6369,-1.1661,-0.9992
6370,-1.7315,-1.7992
6371,-1.9903,-1.8509
6372,-1.0216,-1.2426
6373,-1.6622,-1.8754
6374,-1.2069,-1.2121
6375,-1.4407,-0.9017
6376,-0.8701,-1.2417
6377,-0.8732,-0.9579
6378,-1.1854,-0.994
6379,-1.2456,-1.1029
6380,-2.0009,-1.4756
6381,-1.0217,-1.015
6382,-1.5976,-1.5145
6383,-1.4145,-1.0161
6384,-2.0954,-2.234
6385,-2.3115,-2.2278
6386,-1.7601,-1.7397
6387,-1.9864,-1.5528
6388,-1.0732,-1.0028
6389,-0.4823,-0.4976
6390,-0.745,-1.0653
6391,-1.6268,-1.5424
6392,-1.1691,-1.3365
6393,-2.6437,-2.1953
6394,-1.8182,-1.9157
6395,-2.3199,-2.1473
6396,-2.6525,-2.483
6397,-1.4238,-1.2423
6398,-1.8169,-1.9109
6399,-0.7795,-0.7498
6400,-1.7245,-2.0313
6401,-1.4399,-1.6306
6402,-1.9708,-1.8633
6403,-0.9675,-1.1509
6404,-1.1416,-1.1611
6405,-1.878,-2.1616
6406,-0.8741,-0.9763
6407,-1.4884,-1.7552
6408,-0.5825,-0.6164
6409,-2.3405,-2.0985
6410,-2.0834,-2.0688
6411,-1.418,-1.9887
6412,-2.2878,-2.2846
6413,-1.0404,-0.7874
6414,-1.8618,-1.7779
6415,-1.9471,-1.7252
6416,-1.1948,-1.1497
6417,-1.0675,-1.389
6418,-2.4481,-2.2278
6419,-1.4289,-1.2962
6420,-1.4728,-1.0206
6421,-1.4358,-1.3197
6422,-1.8071,-1.9637
6423,-2.168,-2.1019
6424,-2.8424,-3.1203
6425,-1.1676,-1.0142
6426,-1.4922,-1.7976
6427,-2.205,-2.1873
6428,-2.0046,-1.7538
6429,-1.0565,-1.2891
6430,-1.4624,-1.5176
6431,-1.4958,-1.592
6432,-1.2725,-1.064
6433,-1.1655,-0.8653
6434,-1.8234,-1.7297
6435,-1.3948,-1.286
6436,-2.3895,-2.5861
6437,-2.2936,-1.6282
6438,-1.3253,-1.2657
6439,-1.8954,-1.6765
6440,-1.9112,-2.0732
6441,-2.2538,-2.2551
6442,-1.9195,-1.7923
6443,-1.1642,-0.9931
6444,-1.2277,-1.1062
6445,-2.1959,-2.8521
6446,-2.0848,-2.3365
6447,-1.3457,-1.2968
6448,-2.0762,-2.1008
6449,-1.5159,-1.855
6450,-1.6592,-2.0898
6451,-1.2975,-1.3321
6452,-1.909,-1.8034
6453,-1.7956,-1.9038
6454,-1.4335,-1.1518
6455,-2.3026,-2.3219
6456,-1.728,-1.6961
6457,-1.0086,-0.5275
6458,-1.8607,-1.5677
6459,-2.2911,-2.0168
6460,-1.803,-1.8357
6461,-2.201,-2.3364
6462,-0.9502,-1.0472
6463,-1.6761,-1.3694
6464,-1.3282,-1.1438
6465,-2.0768,-2.1542
6466,-1.2616,-1.3047
6467,-1.7677,-1.8585
6468,-1.5182,-1.8874
6469,-1.4531,-1.2975
6470,-1.7602,-1.9744
6471,-1.4999,-1.5618
6472,-1.2364,-1.0866
6473,-1.4132,-1.4597
6474,-1.9336,-1.65
6475,-0.8108,-0.5922
6476,-1.6292,-1.8063
6477,-2.4605,-2.6649
6478,-1.1317,-1.1119
6479,-1.0904,-0.6883
6480,-1.6667,-2.0323
6481,-1.1881,-1.0238
6482,-1.0531,-1.1352
6483,-1.6897,-1.8857
6484,-1.8893,-1.9453
6485,-1.2532,-1.2983
6486,-1.7512,-1.8761
6487,-1.7061,-1.7885
6488,-1.9708,-1.9811
6489,-2.0079,-1.764
6490,-1.3709,-1.4755
6491,-2.1151,-2.0518
6492,-1.5196,-1.5381
6493,-1.8399,-1.7418
6494,-2.1591,-1.986
6495,-2.2327,-2.3119
6496,-1.5409,-1.7265
6497,-2.1161,-2.3152
6498,-1.9945,-2.1437
6499,-1.9697,-1.6027
6500,-1.8547,-1.9165
6501,-1.3357,-1.416
6502,-1.3512,-1.7679
6503,-1.6491,-1.555
6504,-1.9336,-1.4991
6505,-1.4197,-1.6611
6506,-1.8457,-1.6224
6507,-1.7211,-1.467
6508,-1.1253,-1.0359
6509,-1.8108,-1.4397
6510,-2.1478,-2.0965
6511,-1.5412,-1.2303
6512,-1.7214,-1.8307
6513,-1.4355,-1.016
6514,-1.4347,-1.5694
6515,-1.6762,-1.589
6516,-1.5684,-1.436
6517,-1.3517,-1.3085
6518,-2.0522,-2.088
6519,-0.7106,-0.5597
6520,-1.7115,-1.5471
6521,-0.5677,-0.3995
6522,-1.4925,-1.3156
6523,-2.0098,-1.671
6524,-2.0544,-1.6925
6525,-1.7843,-1.2784
6526,-2.1545,-2.6212
6527,-1.4242,-1.7525
6528,-0.8492,-0.7448
6529,-1.4906,-1.0475
6530,-1.7544,-1.9873
6531,-1.2156,-1.2137
6532,-2.0234,-1.8963
6533,-1.3223,-1.2809
6534,-1.7031,-1.1249
6535,-1.8375,-1.7348
6536,-1.3788,-1.4406
6537,-1.6895,-1.7927
6538,-1.8105,-1.7934
6539,-1.9306,-1.84
6540,-1.8052,-1.2781
6541,-1.0217,-0.9122
6542,-1.3997,-1.4201
6543,-2.085,-1.9051
6544,-2.3047,-2.3899
6545,-1.6726,-1.6028
6546,-1.284,-1.1354
6547,-1.7672,-1.621
6548,-0.2526,0.0145
6549,-1.7504,-1.475
6550,-1.1632,-1.3802
6551,-1.7829,-1.1029
6552,-1.628,-1.5725
6553,-1.7875,-1.6006
6554,-1.6504,-1.2757
6555,-0.7007,-0.6852
6556,-1.7887,-1.9847
6557,-2.4543,-2.7934
6558,-1.5226,-1.3726
6559,-2.5135,-2.3115
6560,-1.6422,-1.3952
6561,-0.7591,-0.6792
6562,-1.6553,-1.3309
6563,-1.4292,-1.5738
6564,-1.5071,-1.2589
6565,-1.6358,-1.9577
6566,-2.2001,-2.537
6567,-1.4923,-1.4283
6568,-1.4972,-1.2728
6569,-0.8594,-0.727
6570,-1.4724,-1.6597
6571,-1.3192,-1.0521
6572,-1.9678,-2.2787
6573,-1.9953,-1.9537
6574,-1.6853,-1.8982
6575,-0.9786,-1.2209
6576,-2.0311,-1.9564
6577,-2.128,-1.9885
6578,-1.6773,-1.5697
6579,-1.6804,-1.4986
6580,-0.7622,-0.6121
6581,-2.7735,-3.0986
6582,-1.5393,-1.7365
6583,-2.0048,-2.0052
6584,-0.9642,-0.8223
6585,-1.0216,-1.1468
6586,-1.5978,-1.8315
6587,-1.0131,-1.4298
6588,-1.2749,-1.5656
6589,-1.3222,-1.0663
6590,-1.2821,-1.4675
6591,-1.4606,-1.4963
6592,-1.8324,-1.5591
6593,-2.5001,-2.5863
6594,-1.775,-1.6933
6595,-1.8527,-2.0914
6596,-1.3172,-1.0472
6597,-1.5689,-1.0911
6598,-2.3517,-2.4685
6599,-1.7701,-1.7799
6600,-0.9201,-0.9779
6601,-1.1426,-1.0297
6602,-1.718,-1.4559
6603,-2.4553,-2.4679
6604,-1.8265,-1.3934
6605,-1.414,-1.6262
6606,-2.0422,-2.144
6607,-2.9098,-2.5176
6608,-1.2241,-0.8549
6609,-2.0708,-2.0026
6610,-1.663,-1.465
6611,-1.6891,-1.5368
6612,-1.6824,-1.6745
6613,-1.4528,-1.4086
6614,-1.9512,-1.8453
6615,-1.1682,-1.0997
6616,-1.7519,-1.756
6617,-1.7338,-1.379
6618,-1.8339,-1.9786
6619,-1.7216,-1.8217
6620,-1.4391,-1.5975
6621,-1.6269,-1.8112
6622,-1.6418,-1.4513
6623,-2.0841,-2.2848
6624,-1.0007,-1.3053
6625,-2.0134,-1.9763
6626,-0.9349,-0.6878
6627,-1.5055,-1.5556
6628,-1.3887,-1.7848
6629,-1.5733,-1.6196
6630,-0.8229,-0.9184
6631,-1.8731,-1.4788
6632,-1.9473,-1.7012
6633,-1.647,-1.6665
6634,-2.1553,-1.981
6635,-1.5919,-1.5599
6636,-2.2284,-2.4677
6637,-1.1454,-0.9693
6638,-1.8232,-2.3531
6639,-1.8957,-1.3768
6640,-1.5148,-1.4184
6641,-1.7037,-1.5397
6642,-1.91,-1.7001
6643,-0.823,-1.591
6644,-1.6945,-1.8443
6645,-1.1293,-1.0844
6646,-1.5251,-1.3782
6647,-0.4823,-0.6897
6648,-1.4642,-0.9904
6649,-2.192,-2.432
6650,-1.8087,-1.8517
6651,-1.713,-1.9312
6652,-0.9937,-1.1244
6653,-1.6743,-1.6305
6654,-2.0506,-2.1751
6655,-0.5667,-1.0346
6656,-1.8176,-1.7938
6657,-1.8456,-1.7762
6658,-1.6712,-1.6119
6659,-1.8749,-1.7716
6660,-1.3593,-1.6442
6661,-1.7405,-1.292
6662,-2.3205,-2.4989
6663,-1.1317,-1.0759
6664,-1.5896,-1.8884
6665,-1.4049,-1.8468
6666,-1.5427,-1.3291
6667,-1.7496,-2.0263
6668,-0.9586,-0.9079
6669,-1.0381,-1.1314
6670,-1.4931,-1.1245
6671,-1.8144,-1.6034
6672,-1.9702,-1.9797
6673,-1.9334,-1.9328
6674,-1.3315,-1.5212
6675,-1.6653,-1.705
6676,-0.9719,-0.8078
6677,-1.4959,-1.1163
6678,-2.3662,-2.2659
6679,-1.1854,-1.2279
6680,-1.6884,-1.7459
6681,-1.5421,-1.5771
6682,-1.2787,-1.6436
6683,-1.4098,-1.231
6684,-1.5686,-1.4819
6685,-1.5851,-1.8741
6686,-1.8349,-1.8031
6687,-2.6322,-2.6285
6688,-2.4817,-2.9359
6689,-0.8563,-0.7585
6690,-1.4864,-1.4047
6691,-1.8665,-2.0167
6692,-1.4416,-1.7191
6693,-1.0217,-0.6718
6694,-1.446,-1.4234
6695,-2.0444,-1.6934
6696,-2.2,-1.9317
6697,-1.6028,-1.5037
6698,-1.0571,-1.085
6699,-2.4328,-2.6044
6700,-0.9728,-1.2297
6701,-1.6063,-1.805
6702,-2.3757,-2.7369
6703,-1.8455,-1.793
6704,-1.2612,-0.9487
6705,-1.6793,-2.0519
6706,-1.4409,-1.291
6707,-1.8959,-1.9072
6708,-1.8605,-1.5472
6709,-1.4107,-1.3717
6710,-3.0268,-3.1147
6711,-1.5543,-1.8262
6712,-1.3467,-0.8158
6713,-1.9406,-1.6538
6714,-1.5435,-1.6199
6715,-1.6,-1.2912
6716,-1.3209,-1.5321
6717,-1.8517,-1.2797
6718,-1.5616,-1.588
6719,-0.9171,-1.1281
6720,-1.5812,-1.493
6721,-1.2533,-1.7296
6722,-1.0311,-0.9394
6723,-1.7254,-1.9547
6724,-1.9955,-2.235
6725,-0.9991,-1.2602
6726,-1.6988,-1.9345
6727,-1.7712,-1.749
6728,-0.6202,-1.0211
6729,-1.1477,-1.015
6730,-2.468,-2.3803
6731,-2.2018,-2.0926
6732,-2.4288,-2.2942
6733,-2.7341,-2.9858
6734,-1.7363,-1.935
6735,-1.3166,-1.2188
6736,-1.676,-1.5184
6737,-1.9385,-2.0566
6738,-1.3052,-1.4152
6739,-1.1132,-0.9144
6740,-1.7647,-1.5662
6741,-1.9144,-1.9829
6742,-1.5179,-1.2071
6743,-1.82,-1.5841
6744,-2.423,-1.8897
6745,-1.9092,-1.5377
6746,-2.4839,-2.258
6747,-2.1273,-2.1962
6748,-1.2804,-1.2938
6749,-1.7029,-1.4508
6750,-1.6123,-1.3358
6751,-2.2514,-2.1796
6752,-2.341,-2.4417
6753,-1.6583,-1.3683
6754,-2.3193,-2.6159
6755,-1.4884,-1.5751
6756,-1.2685,-1.078
6757,-1.5698,-1.922
6758,-1.7517,-1.4682
6759,-1.306,-1.5715
6760,-0.9827,-1.2287
6761,-1.1855,-1.1289
6762,-1.0056,-0.9149
6763,-1.7344,-1.8981
6764,-1.4355,-1.3835
6765,-2.1074,-1.904
6766,-0.6681,-0.6654
6767,-1.8452,-1.5178
6768,-1.8823,-2.0783
6769,-1.5775,-1.3704
6770,-2.1599,-1.4761
6771,-0.7221,-0.7769
6772,-1.881,-1.6568
6773,-1.7757,-2.0395
6774,-1.9441,-1.9557
6775,-1.7189,-1.4371
6776,-0.6199,-0.4343
6777,-1.8752,-1.5937
6778,-1.7045,-1.7232
6779,-1.1028,-1.3198
6780,-1.531,-2.024
6781,-1.5093,-1.5027
6782,-1.3509,-1.4737
6783,-2.289,-1.9129
6784,-0.9793,-0.791
6785,-0.787,-1.077
6786,-1.7994,-1.6137
6787,-1.0488,-1.1714
6788,-2.0548,-1.7235
6789,-2.1587,-2.4256
6790,-0.6564,-0.9255
6791,-1.7963,-2.3071
6792,-2.4682,-2.4826
6793,-1.3806,-1.1936
6794,-0.683,-0.7638
6795,-1.4283,-1.5839
6796,-1.4178,-1.4169
6797,-1.6868,-2.0667
6798,-1.9378,-2.1689
6799,-0.6869,-0.5226
6800,-2.611,-2.3318
6801,-0.9319,-0.6875
6802,-1.8228,-2.296
6803,-2.4611,-2.5848
6804,-2.5412,-2.2654
6805,-1.6812,-1.746
6806,-1.6268,-1.3734
6807,-2.512,-2.6417
6808,-1.9041,-1.6453
6809,-1.5714,-1.4839
6810,-2.3213,-2.5044
6811,-1.8069,-1.6411
6812,-1.2964,-1.5489
6813,-1.4283,-1.6187
6814,-1.4075,-1.5743
6815,-2.1133,-2.2077
6816,-1.7133,-1.4896
6817,-1.3508,-1.828
6818,-2.8424,-2.73
6819,-2.3665,-2.0796
6820,-1.3017,-1.5431
6821,-2.4337,-2.3562
6822,-1.819,-1.7417
6823,-2.1089,-1.8375
6824,-1.2707,-1.2217
6825,-1.6687,-1.8744
6826,-1.2504,-1.4099
6827,-0.7185,-1.2148
6828,-1.1855,-1.3889
6829,-1.2599,-1.0823
6830,-1.4283,-1.2655
6831,-1.5427,-1.468
6832,-1.0207,-0.2936
6833,-1.6787,-1.9363
6834,-2.0605,-2.3077
6835,-1.6698,-1.8236
6836,-1.436,-1.4252
6837,-0.5183,-0.6279
6838,-1.6202,-1.5248
6839,-1.4962,-1.8963
6840,-1.4202,-1.1975
6841,-2.2879,-2.1744
6842,-1.9286,-2.2534
6843,-0.4531,-0.5763
6844,-1.7825,-1.5974
6845,-1.6338,-1.8278
6846,-2.3612,-2.1675
6847,-1.9512,-2.0158
6848,-1.0742,-0.8069
6849,-2.1466,-2.1662
6850,-1.4961,-1.8785
6851,-2.2693,-1.9693
6852,-1.9509,-2.2756
6853,-1.938,-2.0981
6854,-1.3026,-1.0375
6855,-1.4813,-1.8988
6856,-1.5763,-1.2471
6857,-2.1262,-2.2652
6858,-1.2039,-1.2317
6859,-0.4724,-0.7698
6860,-1.4619,-1.1758
6861,-1.9611,-2.1365
6862,-1.6895,-1.8487
6863,-1.7521,-1.7776
6864,-1.8579,-1.9766
6865,-1.382,-1.1663
6866,-1.871,-1.7543
6867,-2.4656,-2.6439
6868,-0.5259,-0.0225
6869,-2.1415,-2.4878
6870,-0.3927,-0.1989
6871,-2.2983,-2.4781
6872,-1.9015,-1.6756
6873,-1.1781,-1.2273
6874,-1.0676,-0.8853
6875,-2.1545,-2.1505
6876,-1.8665,-2.0742
6877,-1.5487,-1.0654
6878,-1.1255,-1.4513
6879,-1.3782,-1.1958
6880,-2.7363,-2.7373
